date,order_id,route_link_count,route_transition_count,direction_gap_count,direction_gap_share,all_gaps_bridgeable,maximum_bridge_distance_m,maximum_bridge_link_count,interpolated_link_count,interpolated_link_share,interpolated_distance_m,interpolated_distance_share,matched_route_length_m,route_length_ratio,u_turn_count,repeated_link_count,repeated_link_share,mean_match_confidence,fallback_point_share,matcher_version,gps_length_m,unreasonable_detour_count,p50_projection_distance_m,p90_projection_distance_m,p95_projection_distance_m,origin_projection_error_m,destination_projection_error_m,core_direction_continuous,core_no_unreasonable_detour,core_fallback_share_ok,core_projection_ok,core_route_length_ratio_ok,core_interpolation_ok,core_origin_error_ok,core_destination_error_ok,core_confidence_ok,core_u_turn_ok,core_repeated_link_ok,core_all_thresholds_pass,core_route_link_count_ok,extended_direction_continuous,extended_no_unreasonable_detour,extended_fallback_share_ok,extended_projection_ok,extended_route_length_ratio_ok,extended_interpolation_ok,extended_origin_error_ok,extended_destination_error_ok,extended_confidence_ok,extended_u_turn_ok,extended_repeated_link_ok,extended_all_thresholds_pass,extended_route_link_count_ok,route_quality_class,formal_training_eligible,robustness_only_eligible,quality_reason,contains_bridge,contains_tunnel,contains_nonzero_layer,maximum_route_node_degree,road_context_stratum,confidence_band,distance_band,route_feature_stratum,sampling_stratum,reviewer_id,review_status,route_correct,major_error,minor_error,wrong_road_level,wrong_direction,wrong_parallel_road,wrong_bridge_or_tunnel,unreasonable_detour,od_endpoint_error,comments
20161022,a8c6c24ab4ee866114614eb3ffd2aee1,16,15,0,0.0,False,,,2,0.125,269.40795670039074,0.05730054298646829,4701.664987084194,1.7604740449067304,2,0,0.0,0.380710424379258,0.0,hmm_viterbi,2670.6812296873636,1,15.346341338472232,18.57583055309497,18.958345359984648,15.38718331794945,10.551908872695854,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,low,medium,detour,rejected|low|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161019,19e7cd13dc64a47d0c179a5a5cc534f5,13,12,0,0.0,False,,,0,0.0,0.0,0.0,2871.4414701204114,1.268744580217789,1,1,0.07692307692307693,0.7576688843294279,0.0,hmm_viterbi,2263.2147674889047,0,3.2915362779427264,9.345486620851377,10.840622464997496,1.0730409883452037,1.6794952718200324,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,high,short,u_turn,rejected|high|short|u_turn|ordinary_road,,pending,,,,,,,,,,
20161020,769e5a709276506d0049e747b40d57a4,14,13,0,0.0,False,,,3,0.21428571428571427,197.0596914772242,0.10094664569427281,1952.1172805883964,1.4696412369453777,0,0,0.0,0.7223423007047639,0.0,hmm_viterbi,1328.2951182329616,0,3.831714636500867,5.807765700163299,7.188161105574038,12.20733785652775,0.32588327248661236,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161020,b9b24ce588520d4e0d29c6f28ab33fde,13,12,0,0.0,False,,,0,0.0,0.0,0.0,3654.7607224566905,1.235736188780941,0,0,0.0,0.709017363726412,0.0,hmm_viterbi,2957.557410422792,0,4.706533379604727,10.971727712627175,12.287313898077262,1.151709153120113,10.248401096608909,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,medium,ordinary,core|mid_high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,
20161022,cfe4afde1813786e3fa451359b4e7436,54,53,0,0.0,False,,,5,0.09259259259259259,644.8156917573282,0.060740543632015476,10615.902545486191,1.426800639599357,6,1,0.018518518518518517,0.5261141135622066,0.0,hmm_viterbi,7440.354490216037,0,8.20706910238837,18.450713310891206,27.74341127007951,1.6835484447096434,7.697983023399489,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,low,long,u_turn,rejected|low|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161020,76df175aeae5c878ca3469bc8881c6ca,40,39,0,0.0,False,,,4,0.1,32.88068299058409,0.004880905309921788,6736.595140197664,1.1007172523184805,2,0,0.0,0.7173557156699008,0.0,hmm_viterbi,6120.186747330552,0,5.015037140698995,8.09051777245612,8.698103617304806,0.500673522512106,7.2395837920569655,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,e4fbbb2e6950e05c322a0479a2598e01,133,132,1,0.007575757575757576,False,,,68,0.5112781954887218,3276.258595313886,0.26962864610348203,12151.003399158395,1.5222390767385323,11,15,0.11278195488721804,0.5351075043489794,0.0,hmm_viterbi,7982.322609397521,4,5.293269734209886,9.971342008017247,11.95547696991258,6.234520178407444,4.62981474925844,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,True,True,5,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161019,8cf2f0716ee808f42805d56bab59e13a,54,53,0,0.0,False,,,29,0.5370370370370371,1090.3351548675932,0.24841200697408033,4389.220827724967,1.3738048381758303,7,0,0.0,0.712948517348428,0.0,hmm_viterbi,3194.937669278466,1,3.288324744272763,5.498892773124505,12.510984405748323,0.3263506926278624,3.552156567076558,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,mid_high,medium,detour,rejected|mid_high|medium|detour|bridge,,pending,,,,,,,,,,
20161019,ec368cb86595a402a79c6910a8c797ee,9,8,0,0.0,False,,,0,0.0,0.0,0.0,1962.7944859400009,1.1933911287870433,0,0,0.0,0.9048247530450527,0.0,hmm_viterbi,1644.7201915561207,0,1.0939883687049001,3.595505526058902,4.939871900037088,1.735968076817481,2.1264011761638444,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,8cb570e0a0ac54b2e8dc04fcd3033478,35,34,0,0.0,False,,,1,0.02857142857142857,9.96088583786044,0.0015753825836141032,6322.836078972676,1.3976137514934825,1,0,0.0,0.539284175097071,0.0,hmm_viterbi,4524.022514958891,1,8.892518948661149,12.092367281640316,12.94945456986108,2.770291613569988,11.097201625414662,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,low,medium,detour,rejected|low|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161020,30a1daca5cb32dbfdcd1218e60a05b5e,42,41,0,0.0,False,,,26,0.6190476190476191,784.2488192430762,0.19077458634879746,4110.866306947281,1.0997952137557279,4,0,0.0,0.6280263916201875,0.0,hmm_viterbi,3737.8470605531597,0,4.805825517069286,17.211394878818954,18.349674494144825,1.7674503147720713,7.506987834953185,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,6,bridge,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161020,50169d73445cf6c01a7b1fa6b33171b6,23,22,0,0.0,False,,,11,0.4782608695652174,2242.1840394313854,0.3625913398932172,6183.7771417588365,2.7172204450551103,3,1,0.043478260869565216,0.3922393284648456,0.0,hmm_viterbi,2275.7730801754724,1,12.901867616911959,19.372669132979333,19.448914964734108,13.073720836845897,4.82847008185493,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,route_length_ratio_threshold_failure,False,False,True,4,elevated,low,short,detour,rejected|low|short|detour|elevated,,pending,,,,,,,,,,
20161022,d5f19106b2cc90cc7d44ea835e630d52,15,14,0,0.0,False,,,2,0.13333333333333333,57.75031254635922,0.02140284580212151,2698.2539182072155,1.1864449986382346,0,0,0.0,0.8143995397408207,0.0,hmm_viterbi,2274.234306102844,0,2.669934920663893,6.291063374900988,10.588044124898428,4.116913385633942,0.9097845005051513,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,True,False,True,3,bridge,high,short,ordinary,core|high|short|ordinary|bridge,,pending,,,,,,,,,,
20161020,2c671b501a256856e98645435806d146,37,36,1,0.027777777777777776,False,,,6,0.16216216216216217,0.0,0.0,5289.536208912299,1.22747453755426,4,0,0.0,0.6035811278982209,0.0,hmm_viterbi,4309.283856471424,0,6.146324809554167,9.918853703582986,10.166695235223507,0.7249815640894501,5.535901657253148,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,df7505ee31920369c22a11928d21a4e2,66,65,0,0.0,False,,,29,0.4393939393939394,1572.5655725037539,0.19513756714057903,8058.7536041733165,1.1794447977011615,8,0,0.0,0.7272229890157726,0.0,hmm_viterbi,6832.66704798776,0,4.572404439066004,8.68732510851616,9.399872216286793,9.820410878671723,4.10070039532778,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,4,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,2fad7968b900f4eb0096f9948544619f,1,0,0,0.0,False,,,0,0.0,0.0,0.0,769.600177680213,1.4997004564643588,0,0,0.0,0.845017458951957,0.0,hmm_viterbi,513.1692628103851,0,2.9623342814019473,3.8041630172905285,4.249801653988197,4.19012122408276,3.2290342698370456,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,rejected,False,False,route_quality_threshold_failure,False,False,False,4,ordinary_road,high,short,ordinary,rejected|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161020,f3306817f18a91d0a0ec421be9d4838d,30,29,0,0.0,False,,,5,0.16666666666666666,90.32555892671603,0.014313416243565477,6310.552099490673,1.1947414192131718,2,0,0.0,0.6557060769542414,0.0,hmm_viterbi,5281.93967163761,0,6.818895294347349,10.95217320928634,13.312538052906513,9.47607749212286,7.649870327873152,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_high,long,u_turn,rejected|mid_high|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,749d72c348613790f4d3375dcdba9019,40,39,0,0.0,False,,,11,0.275,66.41073725875437,0.02031819085113273,3268.535951125393,1.092897508327489,7,0,0.0,0.8136219527636346,0.0,hmm_viterbi,2990.7067462596588,0,3.380223109689468,4.6968152066505375,6.219192033930913,4.472775370039649,0.46616946501888634,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,4,bridge,high,medium,u_turn,rejected|high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161019,301b3c1d4769b5ae9386b46cacce2dc9,80,79,0,0.0,False,,,36,0.45,1511.9584419896487,0.1536086565593262,9842.924714374449,1.3904458424106663,7,11,0.1375,0.6291162061228122,0.0,hmm_viterbi,7078.970222464339,2,5.206196553928525,13.24758857942265,14.42397485924764,3.175847005889694,3.42365645179049,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,5,bridge,mid_low,long,detour,rejected|mid_low|long|detour|bridge,,pending,,,,,,,,,,
20161022,2db2e68603f4e318e34764738ece7c25,120,119,0,0.0,False,,,28,0.23333333333333334,572.127513301977,0.041009166169444895,13951.210588823376,1.2325504378659748,20,1,0.008333333333333333,0.5696978754840152,0.0,hmm_viterbi,11318.97743103995,1,7.384152120196596,14.942100073526797,15.662656694726637,7.849593659800286,9.562531421874791,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,5,bridge,mid_low,long,detour,rejected|mid_low|long|detour|bridge,,pending,,,,,,,,,,
20161022,339995114504e547e4d8b342986506ef,39,38,0,0.0,False,,,14,0.358974358974359,415.71785037903226,0.08924542344938698,4658.141945113801,1.0828711682161385,2,0,0.0,0.784303680761849,0.0,hmm_viterbi,4301.658481486181,0,2.271688933971127,7.67309247957238,7.983684324761727,2.086162851622738,1.429616329492057,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,True,True,5,tunnel,high,medium,u_turn,rejected|high|medium|u_turn|tunnel,,pending,,,,,,,,,,
20161019,34d7d7efe639d32df56768a06e29f8e8,31,30,1,0.03333333333333333,False,,,13,0.41935483870967744,72.58827041105782,0.05090691375400629,1425.9020054097316,0.41268210440738995,7,0,0.0,0.5809741848531922,0.0,hmm_viterbi,3455.206780670371,0,4.94466347508479,17.227019599514463,18.267330803178435,1.909184255711753,1.2792164025198187,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,True,True,5,bridge,mid_low,medium,u_turn,rejected|mid_low|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,51576b2a57beeeaa06878e8697edd7af,80,79,0,0.0,False,,,29,0.3625,1887.442251002812,0.1794189564124617,10519.748240335424,1.3146034131841626,7,0,0.0,0.5373149003671348,0.0,hmm_viterbi,8002.221913341186,1,7.928481931905519,16.266646289074487,20.585576305159094,24.934194814673237,1.6307442585790684,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,6,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161020,6b88dc97c6b81457b3fa49adb39898f8,30,29,0,0.0,False,,,24,0.8,1115.4059814148786,0.34943898168805754,3191.990704719361,3.5136882423620217,3,1,0.03333333333333333,0.5306155746145532,0.0,hmm_viterbi,908.4444846972523,1,5.226766201447428,10.787631710889382,11.079486407819598,2.0743899433889506,5.390125519562458,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,True,rejected,False,False,route_length_ratio_threshold_failure,False,True,True,4,tunnel,low,short,detour,rejected|low|short|detour|tunnel,,pending,,,,,,,,,,
20161020,4e7023871b36c10bb252198a5d47512d,112,111,0,0.0,False,,,42,0.375,2430.7053335218275,0.18230829006948526,13332.939125233333,1.4317115087198269,11,9,0.08035714285714286,0.6098103791162754,0.0,hmm_viterbi,9312.587797212762,1,6.289882239598188,11.524872323178204,12.858516793407595,4.1563879371927195,2.0312946180366915,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,mid_low,long,detour,rejected|mid_low|long|detour|bridge,,pending,,,,,,,,,,
20161022,f483c77edb28cf2f0a48a361e336500b,9,8,0,0.0,False,,,0,0.0,0.0,0.0,1687.9933615546254,1.1465046583655834,0,0,0.0,0.6532453903666802,0.0,hmm_viterbi,1472.2952490755417,0,7.595228360129289,8.353459919745342,8.80077126284193,4.636517224642823,8.023603480436035,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,3678e27208f35b4f5d0b301aef5496a8,33,32,0,0.0,False,,,5,0.15151515151515152,204.76428573943983,0.03159098679843187,6481.731230681405,1.2940181666980701,5,3,0.09090909090909091,0.6404255126235504,0.0,hmm_viterbi,5008.9955438730485,0,3.4512857476326673,11.984810435628745,13.49398366348861,9.209895564199813,2.3449567248859604,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,mid_low,long,u_turn,rejected|mid_low|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,6d8deb3942f81bb95ac53357f02e201a,75,74,1,0.013513513513513514,False,,,29,0.38666666666666666,1741.2057051946601,0.18134706009330487,9601.510519656576,1.1263891865056972,10,0,0.0,0.6713833389803112,0.0,hmm_viterbi,8524.150120299484,0,5.240737543085906,8.38195196819175,10.393356181627203,6.444325621095586,6.812575004892409,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,07f7ad5820c69d911c5e528209a553d2,29,28,0,0.0,False,,,5,0.1724137931034483,618.870627486707,0.09003620650561701,6873.575103901097,1.2254334516061023,1,1,0.034482758620689655,0.6984332616664037,0.0,hmm_viterbi,5609.09700554715,1,3.1533802003580456,7.707574320324314,9.821001357680974,0.30522578767396225,5.129953696090394,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_high,long,detour,rejected|mid_high|long|detour|ordinary_road,,pending,,,,,,,,,,
20161019,6da1546d58602c04b55c26c61255a963,51,50,0,0.0,False,,,11,0.21568627450980393,88.19408978382683,0.01714846829856535,5142.971853130766,1.036817157889353,4,0,0.0,0.7521348407230315,0.0,hmm_viterbi,4960.346010863001,0,2.3929256900210043,10.896804640049309,14.922936191131214,11.228086988117399,5.300241691931056,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,6,bridge,high,long,u_turn,rejected|high|long|u_turn|bridge,,pending,,,,,,,,,,
20161022,cd6096ffbae87b6c6a366973ea979fea,106,105,0,0.0,False,,,74,0.6981132075471698,2493.1514373008845,0.2942567249836972,8472.708440016157,1.7307669120626246,15,38,0.3584905660377358,0.5217000153514262,0.0,hmm_viterbi,4895.349212516947,4,6.877737007362551,8.051239881764193,9.193099091577372,2.0815906983750625,3.1334808851566516,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161019,c2f054cd76264ed8ff73a8eed2afd268,30,29,0,0.0,False,,,6,0.2,598.1924201987068,0.11050487199911743,5413.267391536225,1.4651284035204635,1,0,0.0,0.5719738483107227,0.0,hmm_viterbi,3694.739231407316,1,7.561728168133453,11.143171065388962,11.457113835998063,1.1482644646128206,4.436599749304705,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_low,medium,detour,rejected|mid_low|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161022,901c19f32227676c2e12aef146f5cd1f,55,54,0,0.0,False,,,12,0.21818181818181817,2262.659333061815,0.21639599930371975,10456.105197610836,2.2354743723836057,9,1,0.01818181818181818,0.5207529060785526,0.0,hmm_viterbi,4677.354089486549,1,10.652873220807463,13.347002184330444,15.328520094259286,3.5389293365905767,12.656669514705143,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,True,4,elevated,low,medium,detour,rejected|low|medium|detour|elevated,,pending,,,,,,,,,,
